audit_id,Cloud,Instance Type,Bottleneck Bandwidth,Create Time,End Time,Weekday,Time Chunk,Old Top Nodes,Old Cluster Size,Longitude,Latitude,Top Nodes,Cluster Size
aaed375a8f614ebab71bec9772f72425,EKS,m5.xlarge,8.963898503384723,17.84166608611111,9.975984545,2,1,"[1, 1, 1]",3,95.87606158158003,68.68591206962857,"[2, 1, 1]",4
f3a69cde3b5f49a2a6bf80f8f59dbb87,EKS,m5.xlarge,8.918139173553238,0.6943183094444444,1.7879799833333332,1,3,"[1, 1, 1]",3,8.833134158378325,67.74457728452374,"[2, 2, 1]",5
b835d22ef56c48df850e9017a33b7186,EKS,m5.xlarge,8.300535309993897,0.45423206583333336,6.578694803888889,3,3,"[1, 1, 1]",3,-75.3133554634673,55.03958351987446,"[2, 2, 1]",5
5c6db36e13544cb58a8380ffe0c190d7,EKS,m5.xlarge,8.658061580105697,0.6943183094444444,1.7879799833333332,1,3,"[1, 1, 1]",3,-9.396115260971786,62.394409647888615,"[2, 2, 1]",5
9680b80172434362a968312745b4392c,EKS,m5.xlarge,8.658204085406032,3.0590161644444445,9.158016017500001,1,3,"[1, 1, 1]",3,-84.76820662650559,62.39734118549552,"[2, 1, 1]",4
1084d777b2eb4f9fa1eb0ce3322e8f0e,EKS,m4.xlarge,0.7660074789955885,12.077600554166667,4.188156230555555,4,1,"[1, 1, 1]",3,92.60824589275161,88.0,"[1, 1, 1]",3
7c3487eb3c68436892fbd6952a07b518,EKS,m5.xlarge,7.674750830872731,7.1629632275,13.29757696888889,4,3,"[1, 1, 1]",3,-87.57105205485932,42.166302806524754,"[2, 2, 1]",5
67707df31bff46fc916bd82d17f0e527,GKE,n2-standard-4,9.581664236614415,4.283307317777778,5.286880455555555,4,3,"[1, 1, 1]",3,3.598435148424958,81.3942357246394,"[3, 2, 2]",7
cc947f05aa7040cda082c0e69c24ec27,GKE,n2-standard-4,9.635289419017822,0.9117296391666667,1.9136679333333333,2,3,"[1, 1, 1]",3,-2.0560127771427545,82.4973823340809,"[3, 2, 2]",7
a3b0c5272d01475e9b01ecb8445b61a7,EKS,m4.xlarge,0.7667873062325002,12.077600554166667,4.188156230555555,4,1,"[1, 1, 1]",3,108.1109266984797,88.0,"[1, 1, 1]",3
f2dfcd2147e9473fa1073b757b4997cb,GKE,n2-standard-4,9.57308666069249,3.3053416833333333,4.309507301666667,0,3,"[1, 1, 1]",3,6.309526909051964,81.21778273424549,"[2, 2, 1]",5
ec0a28cbee3242a2a9fc3042f963cca6,GKE,n2-standard-4,9.64574349555287,3.3053416833333333,4.309507301666667,0,3,"[1, 1, 1]",3,-3.3380514441413034,82.7124376228019,"[2, 2, 1]",5
67757359f5934311abef1a9af6a30c35,EKS,m5.xlarge,9.183719718152528,21.078463902499998,13.181881682222222,5,2,"[1, 1, 1]",3,94.84355594497913,73.20794848770913,"[1, 1, 1]",3
d5c26b7011be43559134c6dd8db3d6c3,EKS,m4.xlarge,0.7669680552707938,12.732858143333335,18.877463354166668,1,1,"[1, 1, 1]",3,-71.54528674074807,88.0,"[1, 1, 1]",3
